Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
single_coord_linear_mlp,case_k_008_right,0.01,30,unitcube,True,mse,0.0258543137460947,0.1099116429686546,0.3708009719848633
single_coord_linear_mlp,case_m_006_left,0.01,30,unitcube,True,mse,0.0197975095361471,0.1015663370490074,0.6275790333747864
single_coord_linear_mlp,case_w_027_right,0.01,30,unitcube,True,mse,0.0363735072314739,0.1344302892684936,0.256449818611145
single_coord_linear_mlp,case_w_038_left,0.01,30,unitcube,True,mse,0.0524525232613086,0.1587139964103698,0.4327196776866913
single_coord_linear_mlp,bifurication,0.01,30,unitcube,True,mse,0.0056882547214627,0.0496604107320308,0.9017387628555298
single_coord_linear_mlp,aneurysm2,0.01,30,unitcube,True,mse,0.009417031891644,0.0708415657281875,0.1087437570095062
single_coord_linear_mlp,aneurysm1,0.01,30,unitcube,True,mse,0.0129823898896574,0.0873027145862579,0.2003170102834701
single_coord_linear_mlp,cylinder,0.01,30,unitcube,True,mse,0.005002740304917,0.0447618626058101,0.943046808242798
single_coord_linear_mlp,case_k_003_left,0.001,30,unitcube,True,mse,0.1276772916316986,0.1971849799156189,0.2601848840713501
single_coord_linear_mlp,case_k_008_right,0.001,30,unitcube,True,mse,0.0280079003423452,0.1120104491710662,0.3649253249168396
single_coord_linear_mlp,case_m_006_left,0.001,30,unitcube,True,mse,0.0211920570582151,0.1019998267292976,0.6148970723152161
single_coord_linear_mlp,case_w_027_right,0.001,30,unitcube,True,mse,0.036538902670145,0.1318265199661255,0.269047349691391
single_coord_linear_mlp,case_w_038_left,0.001,30,unitcube,True,mse,0.0525367297232151,0.1583351045846939,0.4158826470375061
single_coord_linear_mlp,bifurication,0.001,30,unitcube,True,mse,0.0057809455320239,0.0473434031009674,0.8623529672622681
single_coord_linear_mlp,aneurysm2,0.001,30,unitcube,True,mse,0.0131340473890304,0.074956439435482,0.1104671657085418
single_coord_linear_mlp,aneurysm1,0.001,30,unitcube,True,mse,0.0162189807742834,0.0932834893465042,0.2033222466707229
single_coord_linear_mlp,cylinder,0.001,30,unitcube,True,mse,0.003528248053044,0.03035787679255,0.9548625946044922
single_coord_linear_mlp,case_k_003_left,0.0001,30,unitcube,True,mse,0.129100427031517,0.2028049528598785,0.2547389566898346
single_coord_linear_mlp,case_k_008_right,0.0001,30,unitcube,True,mse,0.0262572485953569,0.1081735491752624,0.3650307655334472
single_coord_linear_mlp,case_m_006_left,0.0001,30,unitcube,True,mse,0.0201144833117723,0.0990148708224296,0.6234895586967468
single_coord_linear_mlp,case_w_027_right,0.0001,30,unitcube,True,mse,0.0345430560410022,0.1280311197042465,0.2620391547679901
single_coord_linear_mlp,case_w_038_left,0.0001,30,unitcube,True,mse,0.0525877326726913,0.1587764471769333,0.4138102531433105
single_coord_linear_mlp,bifurication,0.0001,30,unitcube,True,mse,0.0061646015383303,0.0468792207539081,0.8716856241226196
single_coord_linear_mlp,aneurysm2,0.0001,30,unitcube,True,mse,0.0130226137116551,0.0733035504817962,0.1239069327712059
single_coord_linear_mlp,aneurysm1,0.0001,30,unitcube,True,mse,0.0177186392247676,0.0977417305111885,0.1903703212738037
single_coord_linear_mlp,cylinder,0.0001,30,unitcube,True,mse,0.004216210450977,0.0338464751839637,0.9538941979408264
single_coord_linear_mlp,case_k_003_left,0.1,30,zerocenter,True,mse,0.1278413534164428,0.1973977386951446,0.2519846856594085
single_coord_linear_mlp,case_k_008_right,0.1,30,zerocenter,True,mse,0.0279095824807882,0.1119646206498146,0.360647052526474
single_coord_linear_mlp,case_m_006_left,0.1,30,zerocenter,True,mse,0.0210689418017864,0.1009075194597244,0.6204102635383606
single_coord_linear_mlp,case_w_027_right,0.1,30,zerocenter,True,mse,0.03604406863451,0.1306777000427246,0.274583101272583
single_coord_linear_mlp,case_w_038_left,0.1,30,zerocenter,True,mse,0.0528134033083915,0.1590816229581833,0.4115390479564667
single_coord_linear_mlp,bifurication,0.1,30,zerocenter,True,mse,0.0052572838030755,0.0460438318550586,0.8620261549949646
